epoch,acc,f1_acc,loss,val_acc,val_f1_acc,val_loss
72,0.9855453330489872,0.9855281362865663,0.045563731773336676,0.9239487525824648,0.9216659942375063,0.24537375827813118
73,0.9853810755714637,0.9854735712497525,0.04172493559987567,0.9264126146669927,0.9244988154957705,0.236923857172278
74,0.985216818642209,0.9850442942119303,0.04437617431841448,0.9188567688994589,0.9150382803554761,0.24872044884108996
75,0.9903088047532622,0.9903463046904776,0.03658849409684715,0.9290407380669252,0.9268368712079352,0.23614847170539033
76,0.9876806851912109,0.9876612035579656,0.037076671241871945,0.91754270524139,0.9144752750885471,0.24689263712404277
77,0.9899802909730768,0.9899587790223522,0.03478537733408374,0.9246057814743454,0.9226039062974958,0.24118502214844686
78,0.9892578125,0.9892638226350149,0.03554596193134785,0.91748046875,0.9141193330287933,0.23680079355835915
79,0.9888304880821439,0.988769425747429,0.034132009736811755,0.9170499358634597,0.9136027367920193,0.2503758640702858
80,0.9898160334172292,0.9897615979284871,0.0363084156232618,0.9231274641766342,0.9210956926101453,0.24748328279180062
81,0.9906373179851787,0.9905661340611993,0.03321498375430057,0.9347897493886258,0.9332068146606626,0.21072566184201785
82,0.9880091963867007,0.9880781499534336,0.03815123249878238,0.9277266776201446,0.9253107726808917,0.23324952815976313
83,0.9894875157208386,0.9891498405266059,0.03654033560477168,0.9119579515538611,0.907738492147368,0.26990317499433963
84,0.9878449389091772,0.9877969081392426,0.035749884434876554,0.9236202387239554,0.9205157099666169,0.24539215645401613
85,0.991294348208569,0.9913105544843436,0.027973423404778194,0.9311760851180819,0.9303313334730702,0.21340654052196759
86,0.9939224704336399,0.9939284205593355,0.02345075862391628,0.9275624174796016,0.9255585010198977,0.2172275957469088
87,0.9911300925325001,0.9909685536063767,0.027102058261397947,0.9265768741026188,0.9240716737297299,0.22495149179764395
88,0.9917871234608072,0.9917886479612092,0.02470398569937291,0.940374506914036,0.9396020224937158,0.20673303108334384
89,0.9924441529792806,0.9923439531069391,0.025795160666715142,0.9282194459015374,0.9263134655908593,0.22865025861661162
90,0.9921156366143997,0.992112691862981,0.023795820772647858,0.9241130113914982,0.9211802343971313,0.24116668772838432
91,0.9925130208333334,0.9924498597780863,0.027119483255470794,0.9274088541666666,0.9245971689621607,0.23222565526763597
92,0.9952365308804205,0.9953160329811207,0.020956600518131068,0.9288764798061606,0.9273135561040761,0.22080125737049264
93,0.9940867292426732,0.994025070391566,0.020524303106965593,0.9254270705067689,0.9223612698869542,0.22077358955622658
94,0.9935939559485376,0.9934700599011235,0.02065825357705198,0.9241130088068026,0.9216588521755634,0.23352567585241465
95,0.9917871202495189,0.9917765433622252,0.028745230326475513,0.9341327222981998,0.932058908544608,0.21854469538439902
96,0.9944152443543683,0.994402886376901,0.02065281764666566,0.9413600535806312,0.9399476286302885,0.2111652772702306
97,0.994908017021911,0.994969077241875,0.018702830897788573,0.9262483576594138,0.9223878138482022,0.24831843301751766
98,0.9929369269783331,0.9928963673882353,0.02250557650570879,0.936925098162913,0.93610203861407,0.221756035665175
99,0.9937582135043852,0.993689940025866,0.02074228709688442,0.9370893576768632,0.9345608868204185,0.21143363196887419
100,0.9940867279111634,0.9940223899840055,0.02004274493878837,0.9249342971343092,0.921544718444739,0.23573691150205364
101,0.9947437588394706,0.9948239194109312,0.019720151691248397,0.9275624188111113,0.9248427153416908,0.2543111842385103
102,0.9932654408368425,0.9932119620770569,0.021161670905492622,0.938731933313663,0.9374718205530916,0.2144928301798373
103,0.9929369231404519,0.9928495214270543,0.02172430522945488,0.9403745069923601,0.9389397165935081,0.21227596175419985
104,0.9939778645833334,0.9939208775758743,0.020937511619801324,0.9368489583333334,0.9347836226224899,0.23418533553679785
105,0.9954007890628609,0.9953232489810196,0.014216612402775598,0.9305190523099962,0.9280067997129142,0.23589494205649048
106,0.9935939533638422,0.9935805122423109,0.018508779665800338,0.9254270699585001,0.9226366398995559,0.2422801385022964
107,0.9947437600926563,0.9947524477241857,0.018045189463669304,0.9425098532602759,0.9407797997007232,0.20307563116061703
108,0.9962220780952845,0.9961086466183957,0.012744432391106847,0.9250985567265835,0.9213073291227163,0.2427248878015325
109,0.994908017021911,0.9949556166176414,0.01686854142837628,0.9416885686140023,0.9399679244426171,0.20510467324949283
110,0.9949080163953182,0.9949207980278757,0.016731969211813497,0.934625492381047,0.9326089882975965,0.2194901873772467
111,0.9939224684755373,0.9939590048695989,0.020172225196359975,0.9344612361567093,0.9324848463908132,0.21593164837626683
112,0.9949080176485039,0.9948286728226089,0.018212329792091315,0.9267411297003637,0.9243510777470944,0.24418786089774344
113,0.9950722739511658,0.9949280210769442,0.016050549252166778,0.9342969760944903,0.9320830551616153,0.21157503175046222
114,0.9958935611038108,0.9959453527623501,0.01471370841840309,0.9382391600195275,0.9363255568935429,0.21441030956599152
115,0.9945795019102159,0.9945392991647457,0.017913427854962794,0.9411957971996453,0.9404441810625455,0.2056200574011433
116,0.9962220774686916,0.9962112635726528,0.015346404135657986,0.9433311454256637,0.9419267395322802,0.20349842008403973
117,0.9957682291666666,0.995797281463941,0.013774953316897154,0.9436848958333334,0.9419715901215872,0.19883073742190996
118,0.994908017021911,0.994846798822225,0.013644493291455562,0.9385676724682029,0.9363914899694465,0.22009841606275482
119,0.9942509874251136,0.9942473708878365,0.01647826121158105,0.9380749010538459,0.936857518479326,0.2192806791851931
120,0.996879107065489,0.996902922214879,0.01140267302437579,0.9380748998789844,0.9354786588547265,0.22893846450121424
121,0.9957293041745561,0.9957109726524854,0.016976225845829026,0.9425098545134616,0.9400590199208604,0.2090814643283711
122,0.9972076234303698,0.9972035157226231,0.011816407403322463,0.9528580799835897,0.952566937924058,0.18848392725695762
123,0.9957293035479632,0.9957000692319933,0.013653007805905502,0.9462877790028726,0.9443513858333994,0.1915978109867908
124,0.9962220774686916,0.9961843752986341,0.013506610340557492,0.9319973721140787,0.9303680193095264,0.22483716785672772
125,0.9963863343979463,0.9963242391249196,0.011543195941895443,0.9466162952894294,0.9454069439121051,0.18304405640443583
126,0.9954007903160467,0.9954291593072919,0.01536250530537732,0.9415243118413957,0.9396772096410844,0.2092850544880317
127,0.994579501283623,0.9946343047390159,0.017601624219317318,0.9336399458711,0.9312591190877004,0.22541973705595644
128,0.9963863318132509,0.9962859699666579,0.014272249380858436,0.9300262828537419,0.9261240780588519,0.228856169343308
129,0.9965505925803867,0.9965460095236398,0.01445104008719188,0.9328186611465022,0.9302657878665197,0.22670147954712716
130,0.9964192708333334,0.9963701168696085,0.01332709523073087,0.93701171875,0.9347744683424631,0.21728439877430597
131,0.9965505919537939,0.996578928283887,0.012142332620752313,0.9375821286212755,0.935646885641301,0.22332504877279685
132,0.9958935623569964,0.9958355125240521,0.017058986683379806,0.9356110391259663,0.9333614462621892,0.23371655261939522
133,0.9967148488830486,0.9967078009666814,0.012309981938684053,0.9448094602953275,0.9429700438045797,0.20518924092259577
134,0.9958935629835893,0.9958816954716746,0.014122707485349826,0.9395532172550196,0.9374961790368059,0.21352559956630177
135,0.996879107065489,0.9968828536207823,0.011627356639271419,0.9269053860813496,0.9231939217107524,0.2252329606734187
136,0.9955650466187085,0.9954998826072031,0.015048476593243387,0.9392247053546129,0.9381190609681309,0.23718633666223357
137,0.9958935623569964,0.9959701105423575,0.013405031031401492,0.9365965843827276,0.9339051937461682,0.22233606547939636
138,0.9977003948447268,0.9978016404222095,0.007379928897483747,0.9453022336677872,0.9430776871300245,0.2083113105788964
139,0.9972076221771842,0.9971624963700223,0.00886317764490882,0.9444809458885494,0.9433933081357457,0.20938848808858146
140,0.9960578192862511,0.9959877683987912,0.01380861093474946,0.9375821265848489,0.9355444011331074,0.21621595025454182
141,0.9963863343979463,0.9963364102993939,0.012392816765285275,0.9393889615006266,0.9366487673485013,0.22697586447744583
142,0.9967148501362343,0.9967388014129207,0.011313686721301031,0.9490801561207715,0.9483963824446349,0.2003064084695297
143,0.9969075520833334,0.9969082127014796,0.00950363891509672,0.93408203125,0.9314967642227808,0.26233309259017307
144,0.9975361372888794,0.9975442338083796,0.009109257560091169,0.9339684641157594,0.9316642484903023,0.2509097420902979
145,0.997536138542065,0.9974857992474259,0.008891226545113302,0.9352825240925953,0.9326891887360271,0.24325056193927586
146,0.9962220774686916,0.9962545878470492,0.011117348917386692,0.9262483571111451,0.9224619033615473,0.2871843362214844
147,0.998028909956422,0.997979958721592,0.007402459664316787,0.9439881725944138,0.9412360136518341,0.21055915415208692
148,0.9978646524005744,0.9979024341479238,0.008296782869243511,0.9489158998964338,0.9480515872758573,0.1926752475338759
149,0.9972076228037771,0.9972231901114936,0.008324020017188107,0.9436596580309874,0.9424904767379811,0.21638776544045837
150,0.996222076215506,0.9961400577179236,0.011867346396576736,0.9408672809914127,0.9384361373923924,0.22090516287378192
151,0.9970433658745224,0.9970401081399755,0.008740892810024978,0.9398817342464933,0.9382415027718664,0.200393945722793
152,0.9973718809862174,0.9973291051372122,0.00834064952461306,0.9393889603257649,0.9371312826127793,0.20580434938219624
153,0.9985216826239647,0.9985337283232208,0.0063082769821531355,0.9397174766906458,0.9366545613742533,0.2165182502683296
154,0.9981931675122696,0.9981693124175854,0.007048504695702594,0.9405387639216148,0.9388758579315557,0.22795133858566685
155,0.9973718797330318,0.9973865646413685,0.007105342522459337,0.9306833123722151,0.9272339833550322,0.257392424125709
156,0.9977213541666666,0.997714435060819,0.009855641275256252,0.951171875,0.9502410391966502,0.18557068767646948
157,0.9973718791064389,0.9973683200590557,0.008184298876007228,0.9349540087459278,0.9318178367364109,0.22484530443900833
158,0.996879107065489,0.996814443623346,0.011843937440590539,0.9318331133050455,0.9289113572956541,0.23839118414890123
159,0.9973718797330318,0.9974471893793023,0.006355017915603053,0.9382391605677962,0.9350023142768268,0.2174393433230622
160,0.9981931675122696,0.9981687655586764,0.006093727751499171,0.923620236217584,0.9206975826922603,0.24643413041095383
161,0.9972076215505913,0.997246074300558,0.0075843063318972205,0.9438239176232618,0.941623195085513,0.1988035489789133
162,0.9978646524005744,0.9978577460941911,0.0076338692608628415,0.9443166863745991,0.9422517089116902,0.18627910838803857
163,0.9986859395532195,0.9986970076893068,0.004198033672710942,0.9242772663626502,0.9206617581859995,0.2824731025839917
164,0.9975361379154721,0.9975193475768381,0.009065010900634895,0.9461235227002107,0.9454389425207531,0.19685206332203592
165,0.9981931675122696,0.9981700800721498,0.0070419080002275,0.947930355814534,0.9462088730269443,0.21319021668368351
166,0.9981931675122696,0.9981855256642055,0.005673692208615654,0.9418528236634784,0.9397578212027481,0.21627349530820308
167,0.9970433652479295,0.9970198767883862,0.00929296385489512,0.9367608406070654,0.9340165946706053,0.24498161368081822
168,0.9983574244415243,0.9983281199471553,0.0050040575387764056,0.9499014445266022,0.9487814734079209,0.21217431578388665
169,0.99853515625,0.9985245764255524,0.006511847149037446,0.94580078125,0.9443042377630869,0.22253075117866197
170,0.9981931675122696,0.9981936794386274,0.007139948128175563,0.947766095673991,0.9462824672969663,0.22077848982560336
171,0.9978646524005744,0.9978372738176514,0.00838751636467551,0.9321616297482505,0.9294966182790197,0.2479230390075942
172,0.9981931681388624,0.9981430287273422,0.007158995882587191,0.9453022335894631,0.9429499297825015,0.21240598785736245
173,0.9973718791064389,0.9973760196319861,0.009030240129265793,0.9295335075231795,0.925289882780218,0.26136798849243686
174,0.9975361366622865,0.9974656324349002,0.008959278564670083,0.9338042065599118,0.9314166995918234,0.24172813311199634
175,0.9978646524005744,0.9979207001127175,0.007155596036904549,0.9356110383427253,0.9333283010669513,0.23401277239156615
176,0.9986859401798123,0.9986965012456365,0.004438048078092342,0.9438239162134279,0.9407893108319045,0.21729535375490452
177,0.9985216819973719,0.9984751086040803,0.005386365287840543,0.9411957953981909,0.9396512152017651,0.22484290717309158
178,0.9985216819973719,0.9984935153956169,0.00528496296118098,0.9250985560999907,0.9205637115999841,0.2627313767759308
179,0.9980289093298291,0.9980214804450096,0.006019846905658019,0.9236202380973625,0.9187905708531042,0.2577864648713076
180,0.998850197109067,0.9988508186891734,0.005816855977880481,0.9370893576768632,0.9350427885719731,0.23238860403582864
181,0.9975361366622865,0.9975432196678533,0.007193957258728131,0.9382391598628792,0.9356302447450615,0.24875151551036107
182,0.9983723958333334,0.9983868797620138,0.004440087184775621,0.939453125,0.936878095070521,0.2203640230000019
183,0.9978646524005744,0.9979055144783702,0.007576227137322064,0.9471090680352962,0.9456920285419158,0.201469538167961
184,0.9975361347041838,0.99754957801879,0.009630424850442876,0.9356110363846226,0.9340025355718765,0.2341560173128657
185,0.998028909956422,0.9980258022908626,0.006560354458067796,0.9338042032702993,0.9300452822454656,0.24646305646282302
186,0.9980289093298291,0.9980157609054826,0.006298506388296318,0.93741786957727,0.9351079509386722,0.22505445016667971
187,0.9978646524005744,0.9978398235806027,0.007572047423409805,0.9209921139925131,0.915295115829924,0.30263166570162175
188,0.998028909956422,0.9980207497594235,0.005942805313459951,0.9310118274839103,0.9286205792865678,0.24199839047940738
189,0.9983574244415243,0.9983300548658735,0.0057290614537164105,0.9398817361262719,0.9370125293261745,0.23181396368377
190,0.9991787122207622,0.9991809278530768,0.0038259749031691772,0.9479303551879411,0.9460883634005833,0.21594189708555575
191,0.998850197109067,0.9988680474861537,0.0041220688538591566,0.9334756915265408,0.9302501007229207,0.23903480230900367
192,0.9980289093298291,0.9979575930381103,0.00545299930728081,0.9448094590421419,0.9424657658741132,0.2191546161447342
193,0.9986859401798123,0.9987036469888123,0.005229792944993946,0.9545006548371484,0.9536359465231876,0.1798445016106544
194,0.9986859395532195,0.9986654123714813,0.005587067192315727,0.9482588683415336,0.946568168807437,0.21752295068388072
195,0.99853515625,0.9985097696383795,0.003942288914307331,0.9412434895833334,0.9388895183801651,0.230208620429039
196,0.9983574250681172,0.9983714352926036,0.00499185480075826,0.949244415086453,0.947399305529726,0.2199883892466455
197,0.9981931668856767,0.9982016133572833,0.007563252669897385,0.9444809439304467,0.9432791345379512,0.22319185418540638
198,0.9981931675122696,0.9981617555511766,0.006216665614841802,0.9540078828745227,0.9522548212954939,0.20195656670220735
199,0.9978646530271673,0.9978706418449713,0.006360844846658223,0.9494086713107908,0.9486555064711402,0.1967050538211082
0,0.51806640625,0.4892556716998418,0.6927410612503687,0.5174153645833334,0.6641882459322611,0.6921904385089874
1,0.5348226018396847,0.5539166157411683,0.6892652883636183,0.5205321947942425,0.670413506328668,0.6909401407379672
2,0.5668528241334231,0.6171870654578591,0.6800702207975099,0.5233245717554932,0.666879926185257,0.6901377917275949
3,0.5924770050387188,0.6244543634169049,0.6686135539087453,0.5198751662939826,0.34696400737323835,0.6913569036200544
4,0.616951380468386,0.6357878115268011,0.6588289602983953,0.5044349533812915,0.1024779663978049,0.7121216079878587
5,0.6287779230795771,0.6299121976681984,0.6445012022881877,0.5269382386107325,0.21493612664522854,0.698545711112555
6,0.6452036792909269,0.6523147226946426,0.6300396351400719,0.5133048609662777,0.18195218670227212,0.7098180942247168
7,0.6599868576724018,0.6543213467403718,0.6136325820986764,0.5440210254370931,0.2660895792006193,0.6987778421457118
8,0.6772339023679064,0.6810141667899885,0.6054773434076297,0.5532194488778535,0.3068172241244147,0.7031210571644967
9,0.6956307501109922,0.6957986690055055,0.5787633367656252,0.5423784516017478,0.2470826142799212,0.7261709059428292
10,0.7003942167242002,0.6898954903092553,0.5631134324412151,0.5819645208378815,0.43287816369580534,0.6819679009460118
11,0.72158344244675,0.7204578053622303,0.5329119786326425,0.5840998671057973,0.43584365635601197,0.6875765492818985
12,0.7302890920451061,0.7188857889363393,0.5383143360762026,0.5750657026307185,0.42014076518636495,0.699648296864368
13,0.7521158854166666,0.7493622899055481,0.4875221798817317,0.6280924479166666,0.535103773077329,0.6438289533058802
14,0.7591984240673532,0.7508337745215357,0.482294843012024,0.6391261512127249,0.5674863785074512,0.6247826913339863
15,0.7841655699714881,0.7748777919623917,0.4500007869066296,0.6563731916787277,0.5890089333762321,0.6129916584444736
16,0.7915571630392688,0.7701245681841646,0.4502787856720437,0.6322273312824315,0.5493877935816831,0.6477379831785285
17,0.8073258860509123,0.7952094270741266,0.41762334652705196,0.7035151132616201,0.6744432367100509,0.5574666756681325
18,0.8147174760640529,0.7969530820846558,0.41151238392436396,0.7040078855375422,0.6793295508458642,0.5525416665258921
19,0.8309789759727407,0.8133942441777393,0.39117926911361584,0.714848883596889,0.7022197748609034,0.5334101778292312
20,0.8345926418097668,0.8181892255915919,0.3911229732707045,0.7243758223059926,0.712308559640165,0.5173732830253129
21,0.8441195800489257,0.832656624596003,0.37290498516406084,0.7623193160619748,0.7021561649563122,0.549487042599376
22,0.8520039427296091,0.8294288994604905,0.36751763019392586,0.7475361365839623,0.7419003039089358,0.4885042911290183
23,0.8536465157817134,0.8388151058856197,0.3544978143821095,0.7606767430881947,0.7579275191065203,0.4765950499711933
24,0.856931670031629,0.8437109429012304,0.35079794287994875,0.7899145875591173,0.769539194257438,0.4780581539078235
25,0.8766425750102069,0.866738814796944,0.3239751352038866,0.8129106455344252,0.7890085921807609,0.46341927461179266
26,0.8650716145833334,0.8530930529038111,0.3309723461667697,0.81982421875,0.8009072045485178,0.4512358084321022
27,0.872043362741558,0.8620258857950118,0.328322508684439,0.8426412614197049,0.8361330138086176,0.4273041353980752
28,0.8830486209414479,0.8754134854881899,0.3015523341419506,0.8314717480920147,0.8107426334148011,0.4314014134676478
29,0.8817345616695289,0.873067774691187,0.3028432031341984,0.850854139760352,0.8423905441544842,0.4155550975053915
30,0.8864980283610611,0.8766032451085756,0.2921646543228987,0.8529894880646945,0.8426529361759942,0.4199875974232201
31,0.9007884383044951,0.8942132386208834,0.279219597068942,0.8713863324398436,0.8657768998446822,0.3854826558748463
32,0.8993101189703572,0.8945006690576731,0.27078262554988286,0.8708935603988939,0.866783017632839,0.3902515333914412
33,0.9009526952337498,0.8954541481120828,0.2690927365136366,0.8700722734028971,0.8619704930290443,0.39870279533947656
34,0.9060446795433486,0.900629536864322,0.25784035124932264,0.8876478337583654,0.8833118612130274,0.3743893170482069
35,0.9119579514755369,0.9057999045714129,0.24536828526372823,0.8879763476951991,0.8855327205651693,0.3600684000612402
36,0.9088370560346546,0.9038652687599091,0.2444462396703788,0.8789421834550926,0.870487654726076,0.3689040942668288
37,0.9124507235164868,0.9075424678222265,0.23951890647567994,0.8937253594085202,0.8896402579569472,0.3526213185154342
38,0.9206636027186992,0.9163352630924771,0.22221833669168095,0.8753285171481219,0.8655774888635152,0.371033006326911
39,0.9200846354166666,0.9163947850465775,0.22480770448843637,0.8909505208333334,0.8852887948354086,0.3527936612566312
40,0.9257555851485193,0.9217030312792543,0.2126065559205495,0.8892904086902483,0.8860276775353841,0.35186490216800326
41,0.9209921139925131,0.9178618257681738,0.22010304580066897,0.8945466474227304,0.8900234912290836,0.3439377350108539
42,0.929697765783944,0.9268916204630467,0.19871365375885355,0.8942181341124896,0.890678222248338,0.3422318412267582
43,0.9283837046322465,0.9257836258051116,0.20096319780713157,0.8809132714622437,0.8733813472865603,0.34196632133206933
44,0.9333114308377289,0.9312678380488723,0.18459832441164536,0.8968462550843749,0.8928987603933206,0.32824580631807504
45,0.9318331133833696,0.9277166344333102,0.18980945903274296,0.8858409986076154,0.8745435814663239,0.34809185535146436
46,0.9370893572069185,0.9351232184217104,0.18003125946954107,0.8896189245068604,0.8849712472394324,0.33454738226419367
47,0.9354467827449804,0.9342581903104243,0.16910106425373062,0.9122864640808607,0.9110984920515494,0.2928447981074981
48,0.9395532185082054,0.9369628753674641,0.1720069527978496,0.8999671467657001,0.8953404049052516,0.30570358981754087
49,0.9438239175449377,0.9421755494488679,0.16104091173245935,0.9022667538007518,0.8995067665987353,0.29531518447258154
50,0.9439881744741924,0.9428042673093417,0.1574883024145833,0.9047306176867341,0.8994611850235998,0.29361350248896967
51,0.9499014457797879,0.9486387022691394,0.14557493077627776,0.8973390263420837,0.891581481843991,0.3069563228808314
52,0.9505208333333334,0.949433629711469,0.14271337911486626,0.9033203125,0.8990970154603323,0.28532123068968457
53,0.9548291718286221,0.953843161796615,0.1366354351797179,0.899310120301867,0.895704560383234,0.2971143817306348
54,0.9522010534414324,0.9509884128432706,0.13450570874474208,0.9004599226445312,0.8961530575301111,0.293207999793678
55,0.9540078860074869,0.9532050726134893,0.13078038564806072,0.8932325894823212,0.8850096648218754,0.3097372951081485
56,0.9605781881630656,0.959029159940652,0.12256008490391379,0.9093298274490116,0.9081255822551392,0.26764504233578346
57,0.9600854124408827,0.9606154350350941,0.1134770202221601,0.9030880408750727,0.8967680441565645,0.2841931539202175
58,0.9627135345876295,0.9610971448142644,0.11078760129706774,0.9096583458503191,0.9068624292660636,0.2734365556070902
59,0.9641918519636647,0.9631378400028143,0.10574773999613939,0.916228647379305,0.9132301082905583,0.26034425310643683
60,0.9648488821870551,0.9645695962041185,0.10314997835831323,0.9185282537877638,0.9142864388799229,0.2557451856198981
61,0.9681340326774136,0.9678776532059117,0.09390392793775701,0.8943823916683372,0.8901155251084427,0.2881315542426592
62,0.9620565067922865,0.9616814888573194,0.10699740764972572,0.911957952258778,0.9068536217203278,0.2762749701855844
63,0.9709264124583321,0.9706246382930119,0.08876037521290246,0.9126149784876388,0.9093317801473019,0.26229803117283385
64,0.9722404729834367,0.9720043791421297,0.08792176076092326,0.9083442825838708,0.9035753930445256,0.26641776625179586
65,0.97216796875,0.9717357754707336,0.08685570737967889,0.89501953125,0.8874508490165075,0.29690245538949966
66,0.9733902765009625,0.9729148805063125,0.08138001708218365,0.9165571624910002,0.9133949818655006,0.2543168848823467
67,0.9743758192513525,0.9742078569652843,0.07790614156426957,0.920335087607004,0.9166260559048195,0.25756963674326605
68,0.9758541372539806,0.9753643867220735,0.07566612368540131,0.9155716176258594,0.9128142166858277,0.26077531021621947
69,0.9756898835360143,0.9752657185559517,0.07531914144323627,0.9052233884744982,0.9004053842379135,0.2632385881595637
70,0.975525624022064,0.9756923637471594,0.07720880173195677,0.9239487525824648,0.9207402712098872,0.24405885804028454
71,0.9816031517086455,0.9812511400700242,0.062213553754556505,0.9093298286238731,0.9026411760808917,0.26297885978425534
72,0.9732260201199766,0.9731472286538915,0.08024116242292206,0.9071944799279101,0.9013407666642469,0.2761237690820017
73,0.9816031536667482,0.9815823753779257,0.06123045728139276,0.9177069647553403,0.9134364006710428,0.24883054249703335
74,0.9788107757656083,0.9785417267433447,0.06475744960381699,0.9160643898234574,0.9111581929566512,0.25085658410688894
75,0.9837384999346639,0.983696509519795,0.05600337768352925,0.9088370554080617,0.9025534967085378,0.2661132695797082
76,0.9791392890758489,0.9790220974152725,0.06286030746849545,0.9142575554559484,0.9101396250818782,0.25918625328449946
77,0.9802890938465605,0.9801635847925043,0.05648826990819949,0.920499342499832,0.9165867711178733,0.2506087415321741
78,0.9830729166666666,0.9829665770133337,0.05362076933185259,0.92333984375,0.91971056163311,0.2407120962937673
79,0.983245728598631,0.9830414299582683,0.05413576883218605,0.9193495422719186,0.9151931669802923,0.2534199655056
80,0.9842312733071236,0.9841123744160054,0.05031530368147949,0.922470432621734,0.9191521747666809,0.23934614674020535
81,0.9873521681214131,0.9871704732698148,0.04564710971795306,0.9259198432526357,0.9225304625664058,0.22885469234647637
82,0.9858738501187849,0.9859688472340518,0.04630073957859922,0.922634692683953,0.9183374145184491,0.23647941298459738
83,0.9848883047836996,0.9844593276488797,0.04506582204795855,0.9204993450845275,0.9166911212279512,0.2694376165857453
84,0.9858738488655993,0.9858448978479213,0.046849373331521095,0.9196780534674084,0.9138769117354093,0.2779930059292627
85,0.9891589999825506,0.9890607287629989,0.03942265188744911,0.9186925082889712,0.9149166805358816,0.27218623038347073
86,0.9876806838597011,0.9877213672802106,0.04087605088968785,0.9255913254779209,0.9214607878207534,0.24615857823606233
87,0.9875164269304464,0.9871470310214941,0.041908889235475845,0.9273981592971611,0.9241083771891099,0.26592164937989315
88,0.9866951360182442,0.9867973060551517,0.038658155752505016,0.9213206297308011,0.9175157284611315,0.26851714522860526
89,0.9883377147096842,0.9882472412814919,0.03735896241061791,0.9185282506547996,0.9139511698022309,0.25257868001558154
90,0.9903088028734837,0.9902885272687744,0.0343039163024839,0.9201708294245636,0.9150325694316007,0.28288067628613595
91,0.98876953125,0.9887018402417501,0.037603725834439196,0.9205729166666666,0.9155419319868088,0.2840568659206231
92,0.9906373205698743,0.9906729160564488,0.03464238264851282,0.9170499363334044,0.9136661516695862,0.30199279190676287
93,0.9889947418001103,0.9888888216833247,0.0330828758918542,0.9183639949004064,0.9129274322231559,0.307681631752132
94,0.9906373179851787,0.9906003190089463,0.029912302498161087,0.9242772670675671,0.9202064825576802,0.2828676915200092
95,0.9898160327906365,0.9898045465604705,0.03288574768144652,0.9163929061883382,0.9113841260466407,0.3200471294693815
96,0.9888304880821439,0.9888317090766345,0.035708594741728085,0.9242772670675671,0.9198977026143619,0.2591236257600095
97,0.9901445485289244,0.9902274446481161,0.032079699046606305,0.9196780553471869,0.914279089415747,0.2769854681642234
98,0.9909658337234668,0.9909028799399127,0.030313793545326956,0.9273981592971611,0.9248472902527307,0.2521677816509417
99,0.9891590025672461,0.9891666264007659,0.031094721345899138,0.9323258859725881,0.9287917828591206,0.23190496548638237
100,0.9901445446910432,0.9900224598102595,0.030987219740581575,0.9181997385977445,0.9127322207455879,0.29218504745292917
101,0.9927726681692998,0.9928138306983667,0.027107676718770752,0.9292049918632156,0.9259101006737207,0.2763695734480834
102,0.9919513778053665,0.9918672368811559,0.02721766705053238,0.9224704352064296,0.9181867211313035,0.29203204368088154
103,0.9919513803900619,0.9918264770946428,0.026211221471095995,0.9234559780351436,0.9191621055584229,0.28972036686191105
104,0.9925130208333334,0.9924470484256744,0.025208121320853632,0.9202473958333334,0.9154419998327891,0.3184636061390241
105,0.9935939565751305,0.9935344864911695,0.019710708000793876,0.9232917224373987,0.9187265151277009,0.2917076198092898
106,0.9922798955017571,0.992315144482486,0.024286756646891616,0.9195137973213948,0.9150252623407662,0.33346657593992785
107,0.9927726687958927,0.9928116038657049,0.026916350852379894,0.9259198406679402,0.9216701338231642,0.2873513130336491
108,0.9934296958079946,0.9932664220812443,0.022527263351714878,0.925262810522874,0.9204302524141821,0.28372425152265446
109,0.9924441530576047,0.9924803286125092,0.026776266153338862,0.9275624187327872,0.9235950242360851,0.24955074890527712
110,0.9950722739511658,0.9951156784294469,0.017293341790721232,0.9221419199380863,0.9176851719343709,0.2749273771525369
111,0.992608411866638,0.9926880680308549,0.0281326284169485,0.9216491480537846,0.9167327588710459,0.2730734092177292
112,0.9932654407585184,0.9931167834848361,0.02121248106507685,0.9242772651094645,0.9202283407792782,0.2816579327398468
113,0.9940867260313848,0.9940275311000087,0.01818448290444235,0.9267411316584664,0.9226227729298595,0.2560880533107477
114,0.9945795019102159,0.9945825833371998,0.018483851242041934,0.9273981625084495,0.9233341718315295,0.2779783636292396
115,0.9934296990192829,0.9933834960206893,0.021818349069368668,0.9186925087589158,0.9142621186966965,0.3289208721159009
116,0.9929369263517402,0.9929070369329465,0.02187230977696047,0.9206635999773555,0.9150221383054685,0.30918411932073037
117,0.9939778645833334,0.9940169155597687,0.01975855875449876,0.92431640625,0.919828861951828,0.320242444674174
118,0.9939224716868257,0.9937687784080906,0.01884356135705611,0.9264126152152614,0.9219605750385941,0.3226948559049238
119,0.9944152449809612,0.9944656457600236,0.01864890756670498,0.9200065691273723,0.9153577432369278,0.33380084932242055
120,0.9955650478718941,0.9956008315712958,0.01569183613816166,0.9237844924419217,0.9187888621344046,0.33904906602162727
121,0.992115635361214,0.9920768460525633,0.023509727013829737,0.9216491473488676,0.9154821011615959,0.3272199089517731
122,0.9949080157687253,0.9947998909066761,0.014884368160986752,0.9209921146191059,0.9171710616655638,0.3296654670843157
